repo_full,detector_family,detector_variant,scenario_type,affected_metrics,dimensionality,magnitude_level,duration_weeks,volume_condition,missingness_condition,scenario_detector_rows,mean_strict_incremental_episode_detected,strict_incremental_episode_detected_valid_observations,mean_strict_incremental_detection_delay_weeks,strict_incremental_detection_delay_weeks_valid_observations,mean_reference_alarm_burden,reference_alarm_burden_valid_observations,mean_incremental_alarm_duration_weeks,incremental_alarm_duration_weeks_valid_observations,mean_incremental_spillover_weeks,incremental_spillover_weeks_valid_observations,mean_total_operational_episode_detected,total_operational_episode_detected_valid_observations,mean_reference_alarm_overlap_fraction,reference_alarm_overlap_fraction_valid_observations,mean_incremental_boundary_overlap,incremental_boundary_overlap_valid_observations,mean_pair_unevaluable_fraction,pair_unevaluable_fraction_valid_observations,mean_injection_relative_precision,injection_relative_precision_valid_observations,mean_injection_relative_false_alarm_rate,injection_relative_false_alarm_rate_valid_observations,mean_incremental_detected_within_0w_post,incremental_detected_within_0w_post_valid_observations,mean_incremental_detected_within_1w_post,incremental_detected_within_1w_post_valid_observations,mean_incremental_detected_within_2w_post,incremental_detected_within_2w_post_valid_observations,mean_incremental_detected_within_4w_post,incremental_detected_within_4w_post_valid_observations
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,medium,2,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,10,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,failure_rate,1,medium,2,observed,none,100,0.0,100,,0,0.06521739130434773,100,0.0,100,0.0,100,0.08,100,0.06,100,0.0,100,0.0,100,0.039999999999999994,100,0.06545454545454554,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,high,2,observed,none,100,0.0,100,,0,0.13333333333333325,100,0.0,100,0.0,100,0.13,100,0.085,100,0.0,100,0.021739130434782653,100,0.028333333333333325,100,0.13548625792811853,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,high,2,observed,none,100,0.18,100,0.8888888888888888,18,0.0,100,0.2,100,0.0,100,0.18,100,0.0,100,0.1,100,0.021739130434782653,100,1.0,18,0.0,100,0.18,100,0.18,100,0.18,100,0.18,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,high,2,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,14,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,failure_rate,1,high,2,observed,none,100,0.01,100,1.0,1,0.3333333333333329,100,0.02,100,0.01,100,0.04,100,0.025,100,0.023809523809523808,14,0.8695652173913027,100,0.0275,100,0.3426666666666663,100,0.01,100,0.01,100,0.01,100,0.01,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,high,2,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,14,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,failure_rate,1,high,2,observed,none,100,0.01,100,1.0,1,0.06521739130434773,100,0.04,100,0.03,100,0.06,100,0.03,100,0.005,100,0.0,100,0.0225,100,0.06750000000000009,100,0.01,100,0.03,100,0.04,100,0.04,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,medium,2,low_volume,none,100,0.0,100,,0,0.13333333333333325,100,0.0,100,0.0,100,0.18,100,0.13,100,0.0,100,0.021739130434782653,100,0.04333333333333333,100,0.1333932346723046,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,medium,2,low_volume,none,100,0.08,100,0.625,8,0.0,100,0.09,100,0.01,100,0.08,100,0.0,100,0.04,100,0.021739130434782653,100,0.8888888888888888,9,0.0002325581395348837,100,0.08,100,0.09,100,0.09,100,0.09,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,medium,2,low_volume,none,100,0.01,100,1.0,1,0.0,100,0.01,100,0.0,100,0.01,100,0.0,100,0.03125,16,0.8743478260869556,100,1.0,1,0.0,100,0.01,100,0.01,100,0.01,100,0.01,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,failure_rate,1,medium,2,low_volume,none,100,0.02,100,0.5,2,0.3489999999999997,100,0.05,100,0.02,100,0.04,100,0.02,100,0.09375,16,0.8743478260869556,100,0.028333333333333332,100,0.36616666666666653,100,0.02,100,0.04,100,0.04,100,0.04,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,medium,2,low_volume,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,16,0.8743478260869556,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,failure_rate,1,medium,2,low_volume,none,100,0.01,100,1.0,1,0.06521739130434773,100,0.04,100,0.03,100,0.08,100,0.05,100,0.002,100,0.0,100,0.03142857142857143,100,0.065909090909091,100,0.01,100,0.01,100,0.01,100,0.01,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,medium,2,observed,controlled,100,0.0,100,,0,0.13333333333333325,100,0.0,100,0.0,100,0.16,100,0.105,100,0.0,100,0.021739130434782653,100,0.03499999999999999,100,0.13455602536997902,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,medium,2,observed,controlled,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,47,0.292826086956522,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,medium,2,observed,controlled,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,17,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,failure_rate,1,medium,2,observed,controlled,100,0.0,100,,0,0.35789473684210504,76,0.0,100,0.0,100,0.0,100,0.0,100,0.0,6,0.9195652173913037,100,0.0,64,0.37777777777777755,72,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,medium,2,observed,controlled,100,0.0,100,,0,0.0,76,0.0,100,0.0,100,0.0,100,0.0,100,0.0,6,0.9195652173913037,100,,0,0.0,72,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,failure_rate,1,medium,2,observed,controlled,100,0.01,100,1.0,1,0.06521739130434773,100,0.01,100,0.0,100,0.09,100,0.055,100,0.005,100,0.0,100,0.03916666666666666,100,0.06568181818181827,100,0.01,100,0.01,100,0.01,100,0.01,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,low,4,observed,none,100,0.0,100,,0,0.13333333333333325,100,0.0,100,0.0,100,0.29,100,0.125,100,0.0,100,0.021739130434782653,100,0.08333333333333331,100,0.13407665505226485,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,low,4,observed,none,100,0.02,100,2.0,2,0.0,100,0.02,100,0.0,100,0.02,100,0.0,100,0.005,100,0.021739130434782653,100,1.0,2,0.0,100,0.02,100,0.02,100,0.02,100,0.02,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,low,4,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,15,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,failure_rate,1,low,4,observed,none,100,0.0,100,,0,0.3333333333333329,100,0.0,100,0.0,100,0.08,100,0.035,100,0.0,15,0.8695652173913027,100,0.07,100,0.35066666666666657,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,low,4,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,15,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,failure_rate,1,low,4,observed,none,100,0.0,100,,0,0.06521739130434773,100,0.0,100,0.0,100,0.22,100,0.08,100,0.0,100,0.0,100,0.10666666666666667,100,0.06380952380952376,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,medium,4,observed,none,100,0.0,100,,0,0.13333333333333325,100,0.0,100,0.0,100,0.28,100,0.11,100,0.0,100,0.021739130434782653,100,0.0733333333333333,100,0.1355400696864112,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,medium,4,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,medium,4,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,12,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,failure_rate,1,medium,4,observed,none,100,0.0,100,,0,0.3333333333333329,100,0.0,100,0.0,100,0.02,100,0.0075,100,0.0,12,0.8695652173913027,100,0.015,100,0.3609999999999999,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,medium,4,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,12,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,failure_rate,1,medium,4,observed,none,100,0.01,100,1.0,1,0.06521739130434773,100,0.03,100,0.02,100,0.13,100,0.0575,100,0.0025,100,0.0,100,0.07750000000000001,100,0.06642857142857136,100,0.01,100,0.03,100,0.03,100,0.03,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,high,4,observed,none,100,0.0,100,,0,0.13333333333333325,100,0.0,100,0.0,100,0.32,100,0.135,100,0.0,100,0.021739130434782653,100,0.09,100,0.1331358885017422,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,high,4,observed,none,100,0.26,100,1.4230769230769231,26,0.0,100,0.29,100,0.0,100,0.26,100,0.0,100,0.0725,100,0.021739130434782653,100,1.0,26,0.0,100,0.26,100,0.26,100,0.26,100,0.26,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,high,4,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,12,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,failure_rate,1,high,4,observed,none,100,0.01,100,3.0,1,0.3333333333333329,100,0.02,100,0.01,100,0.06,100,0.02,100,0.020833333333333332,12,0.8695652173913027,100,0.0425,100,0.34966666666666646,100,0.01,100,0.01,100,0.01,100,0.01,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,high,4,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,12,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,failure_rate,1,high,4,observed,none,100,0.15,100,2.4,15,0.06521739130434773,100,0.26,100,0.1,100,0.21,100,0.0425,100,0.04,100,0.0,100,0.08633333333333333,100,0.06976190476190468,100,0.15,100,0.2,100,0.24,100,0.25,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,medium,4,low_volume,none,100,0.0,100,,0,0.13333333333333325,100,0.0,100,0.0,100,0.35,100,0.135,100,0.0,100,0.021739130434782653,100,0.08999999999999998,100,0.13310104529616726,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,medium,4,low_volume,none,100,0.2,100,1.8,20,0.0,100,0.23,100,0.0,100,0.2,100,0.0,100,0.0575,100,0.021739130434782653,100,1.0,20,0.0,100,0.2,100,0.2,100,0.2,100,0.2,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,medium,4,low_volume,none,100,0.0,100,,0,0.0,99,0.0,100,0.0,100,0.0,100,0.0,100,0.0,10,0.8771739130434771,100,,0,0.0,99,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,failure_rate,1,medium,4,low_volume,none,100,0.02,100,2.5,2,0.35690235690235667,99,0.04,100,0.01,100,0.07,100,0.02,100,0.075,10,0.8771739130434771,100,0.04882154882154883,99,0.3787878787878786,99,0.02,100,0.03,100,0.03,100,0.03,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,medium,4,low_volume,none,100,0.0,100,,0,0.0,99,0.0,100,0.0,100,0.0,100,0.0,100,0.0,10,0.8771739130434771,100,,0,0.0,99,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,failure_rate,1,medium,4,low_volume,none,100,0.12,100,2.0833333333333335,12,0.06521739130434773,100,0.23,100,0.07,100,0.22,100,0.065,100,0.035500000000000004,100,0.0,100,0.10288095238095236,100,0.0666666666666666,100,0.12,100,0.13,100,0.13,100,0.14,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,medium,4,observed,controlled,100,0.0,100,,0,0.13333333333333325,100,0.0,100,0.0,100,0.31,100,0.1075,100,0.0,100,0.021739130434782653,100,0.07166666666666668,100,0.13585365853658538,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,medium,4,observed,controlled,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,75,0.2995652173913047,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,medium,4,observed,controlled,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,19,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,failure_rate,1,medium,4,observed,controlled,100,0.0,100,,0,0.362393162393162,78,0.0,100,0.0,100,0.01,100,0.003333333333333333,100,0.0,11,0.9178260869565209,100,0.014925373134328358,67,0.38447488584474854,73,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,medium,4,observed,controlled,100,0.0,100,,0,0.0,78,0.0,100,0.0,100,0.0,100,0.0,100,0.0,11,0.9178260869565209,100,,0,0.0,73,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,failure_rate,1,medium,4,observed,controlled,100,0.02,100,1.5,2,0.06521739130434773,100,0.02,100,0.0,100,0.11,100,0.0375,100,0.005,100,0.0,100,0.0525,100,0.0678571428571428,100,0.02,100,0.02,100,0.02,100,0.02,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,low,8,observed,none,100,0.0,100,,0,0.13333333333333325,100,0.0,100,0.0,100,0.4,100,0.09178571428571429,100,0.0,100,0.021739130434782653,100,0.12166666666666667,100,0.1423257467994309,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,low,8,observed,none,100,0.02,100,2.0,2,0.0,100,0.02,100,0.0,100,0.02,100,0.0,100,0.0025,100,0.021739130434782653,100,1.0,2,0.0,100,0.02,100,0.02,100,0.02,100,0.02,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,low,8,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,15,0.8695652173913027,100,,0,0.0,97,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,failure_rate,1,low,8,observed,none,100,0.0,100,,0,0.3333333333333329,100,0.0,100,0.0,100,0.03,100,0.01,100,0.0,15,0.8695652173913027,100,0.03,100,0.36597938144329867,97,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,low,8,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,15,0.8695652173913027,100,,0,0.0,97,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,failure_rate,1,low,8,observed,none,100,0.03,100,6.0,3,0.06521739130434773,100,0.03,100,0.0,100,0.3,100,0.0575,100,0.00375,100,0.0,100,0.15833333333333327,100,0.06684210526315777,100,0.03,100,0.03,100,0.03,100,0.03,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,medium,8,observed,none,100,0.0,100,,0,0.13333333333333325,100,0.0,100,0.0,100,0.47,100,0.0967857142857143,100,0.0,100,0.021739130434782653,100,0.12833333333333333,100,0.14124466571834987,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,medium,8,observed,none,100,0.09,100,3.5555555555555554,9,0.0,100,0.1,100,0.0,100,0.09,100,0.0,100,0.0125,100,0.021739130434782653,100,1.0,9,0.0,100,0.09,100,0.09,100,0.09,100,0.09,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,medium,8,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,17,0.8695652173913027,100,,0,0.0,97,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,failure_rate,1,medium,8,observed,none,100,0.01,100,7.0,1,0.3333333333333329,100,0.02,100,0.01,100,0.09,100,0.019999999999999997,100,0.014705882352941176,17,0.8695652173913027,100,0.0575,100,0.393127147766323,97,0.01,100,0.01,100,0.01,100,0.01,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,medium,8,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,17,0.8695652173913027,100,,0,0.0,97,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,failure_rate,1,medium,8,observed,none,100,0.12,100,4.583333333333333,12,0.06521739130434773,100,0.12,100,0.0,100,0.28,100,0.05375,100,0.015,100,0.0,100,0.15833333333333333,100,0.06763157894736828,100,0.12,100,0.12,100,0.12,100,0.12,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,high,8,observed,none,100,0.0,100,,0,0.13333333333333325,100,0.0,100,0.0,100,0.54,100,0.12428571428571429,100,0.0,100,0.021739130434782653,100,0.16500000000000006,100,0.13529871977240399,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,high,8,observed,none,100,0.37,100,1.837837837837838,37,0.0,100,0.42,100,0.0,100,0.37,100,0.0,100,0.0525,100,0.021739130434782653,100,1.0,37,0.0,100,0.37,100,0.37,100,0.37,100,0.37,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,high,8,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,16,0.8695652173913027,100,,0,0.0,98,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,failure_rate,1,high,8,observed,none,100,0.03,100,5.333333333333333,3,0.3333333333333329,100,0.06,100,0.0,100,0.04,100,0.006666666666666666,100,0.08333333333333333,16,0.8695652173913027,100,0.03,100,0.37585034013605423,98,0.03,100,0.03,100,0.03,100,0.03,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,high,8,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,16,0.8695652173913027,100,,0,0.0,98,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,failure_rate,1,high,8,observed,none,100,0.39,100,4.435897435897436,39,0.06521739130434773,100,0.9,100,0.1,100,0.46,100,0.065,100,0.09783333333333333,100,0.0,100,0.25858333333333333,100,0.06789473684210513,100,0.39,100,0.39,100,0.39,100,0.39,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,medium,8,low_volume,none,100,0.0,100,,0,0.13333333333333325,100,0.0,100,0.0,100,0.49,100,0.10910714285714286,100,0.0,100,0.021739130434782653,100,0.14500000000000007,100,0.1385775248933143,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,medium,8,low_volume,none,100,0.17,100,3.5294117647058822,17,0.0,100,0.19,100,0.0,100,0.17,100,0.0,100,0.02375,100,0.022826086956521788,100,1.0,17,0.0,100,0.17,100,0.17,100,0.17,100,0.17,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,medium,8,low_volume,none,100,0.0,100,,0,0.0,84,0.0,100,0.0,100,0.0,100,0.0,100,0.0,4,0.9004347826086946,100,,0,0.0,83,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,failure_rate,1,medium,8,low_volume,none,100,0.02,100,5.5,2,0.3873015873015871,84,0.03,100,0.0,100,0.02,100,0.003333333333333333,100,0.3333333333333333,4,0.9006521739130424,100,0.015873015873015872,84,0.4020080321285139,83,0.02,100,0.02,100,0.02,100,0.02,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,medium,8,low_volume,none,100,0.0,100,,0,0.0,84,0.0,100,0.0,100,0.0,100,0.0,100,0.0,4,0.9006521739130424,100,,0,0.0,83,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,failure_rate,1,medium,8,low_volume,none,100,0.19,100,4.2631578947368425,19,0.06521739130434773,100,0.29,100,0.01,100,0.3,100,0.0525,100,0.034722222222222224,100,0.0,100,0.1743333333333333,100,0.06789473684210512,100,0.19,100,0.19,100,0.19,100,0.19,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,failure_rate,1,medium,8,observed,controlled,100,0.0,100,,0,0.13333333333333325,100,0.0,100,0.0,100,0.55,100,0.12285714285714285,100,0.0,100,0.021739130434782653,100,0.16333333333333344,100,0.13560455192034138,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,failure_rate,1,medium,8,observed,controlled,100,0.06,100,2.1666666666666665,6,0.0,100,0.06,100,0.0,100,0.06,100,0.0,100,0.034888888888888886,75,0.37565217391304356,100,1.0,6,0.0,100,0.06,100,0.06,100,0.06,100,0.06,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,failure_rate,1,medium,8,observed,controlled,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,12,0.8695652173913027,100,,0,0.0,98,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,failure_rate,1,medium,8,observed,controlled,100,0.0,100,,0,0.361187214611872,73,0.0,100,0.0,100,0.0,100,0.0,100,0.0,4,0.915217391304347,100,0.0,69,0.3821256038647341,69,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,failure_rate,1,medium,8,observed,controlled,100,0.0,100,,0,0.0,73,0.0,100,0.0,100,0.0,100,0.0,100,0.0,4,0.915217391304347,100,,0,0.0,69,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,failure_rate,1,medium,8,observed,controlled,100,0.14,100,4.285714285714286,14,0.06521739130434773,100,0.15,100,0.0,100,0.26,100,0.0525,100,0.01875,100,0.0,100,0.158,100,0.06789473684210512,100,0.14,100,0.14,100,0.14,100,0.14,100
pytest-dev/pytest,causal_rolling_mad,latency_log,metric_shift,rerun_rate,1,low,1,observed,none,100,0.0,100,,0,0.13333333333333325,100,0.0,100,0.0,100,0.16,100,0.16,100,0.0,100,0.021739130434782653,100,0.02666666666666666,100,0.1327272727272729,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,failure_rate,metric_shift,rerun_rate,1,low,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.021739130434782653,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,rerun_rate,metric_shift,rerun_rate,1,low,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,15,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,causal_rolling_mad,union,metric_shift,rerun_rate,1,low,1,observed,none,100,0.0,100,,0,0.3333333333333329,100,0.01,100,0.01,100,0.06,100,0.06,100,0.0,15,0.8695652173913027,100,0.03,100,0.3333333333333329,100,0.0,100,0.01,100,0.01,100,0.01,100
pytest-dev/pytest,causal_rolling_mad,two_of_three,metric_shift,rerun_rate,1,low,1,observed,none,100,0.0,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100,0.0,15,0.8695652173913027,100,,0,0.0,100,0.0,100,0.0,100,0.0,100,0.0,100
pytest-dev/pytest,mewma,mewma,metric_shift,rerun_rate,1,low,1,observed,none,100,0.01,100,0.0,1,0.06521739130434773,100,0.01,100,0.0,100,0.09,100,0.09,100,0.01,100,0.0,100,0.02916666666666667,100,0.06466666666666664,100,0.01,100,0.01,100,0.01,100,0.01,100
