scenario_id,repo_full,scenario_type,affected_metrics,dimensionality,magnitude_level,magnitude,duration_weeks,volume_condition,missingness_condition,repetition,seed,start_index,end_index,injected_weeks,status
B000033206,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,2,320582396725074336,45.0,48.0,"[""2026-05-04"", ""2026-05-11"", ""2026-05-18"", ""2026-05-25""]",evaluable
B000033207,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,3,5923673065070446291,30.0,33.0,"[""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable
B000033208,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,4,4813091496096266191,51.0,54.0,"[""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06""]",evaluable
B000033209,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,5,8105678593922780892,17.0,20.0,"[""2025-10-20"", ""2025-10-27"", ""2025-11-03"", ""2025-11-10""]",evaluable
B000033210,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,6,16450183410591340977,55.0,58.0,"[""2026-07-13"", ""2026-07-20"", ""2026-07-27"", ""2026-08-03""]",evaluable
B000033211,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,7,68816147417925523,21.0,24.0,"[""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08""]",evaluable
B000033212,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,8,153202334362429242,16.0,19.0,"[""2025-10-13"", ""2025-10-20"", ""2025-10-27"", ""2025-11-03""]",evaluable
B000033213,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,9,3238610864290224869,18.0,21.0,"[""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17""]",evaluable
B000033214,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,10,17441641818579595630,48.0,51.0,"[""2026-05-25"", ""2026-06-01"", ""2026-06-08"", ""2026-06-15""]",evaluable
B000033215,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,11,3788891045558967401,31.0,34.0,"[""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable
B000033216,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,12,16681502992884933131,20.0,23.0,"[""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01""]",evaluable
B000033217,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,13,4849720859714564731,30.0,33.0,"[""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable
B000033218,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,14,8389766561701926805,42.0,45.0,"[""2026-04-13"", ""2026-04-20"", ""2026-04-27"", ""2026-05-04""]",evaluable
B000033219,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,15,6073002675695295372,18.0,21.0,"[""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17""]",evaluable
B000033220,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,16,9324878406888141814,17.0,20.0,"[""2025-10-20"", ""2025-10-27"", ""2025-11-03"", ""2025-11-10""]",evaluable
B000033221,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,17,13915390750157915974,46.0,49.0,"[""2026-05-11"", ""2026-05-18"", ""2026-05-25"", ""2026-06-01""]",evaluable
B000033222,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,18,15536987121325350276,44.0,47.0,"[""2026-04-27"", ""2026-05-04"", ""2026-05-11"", ""2026-05-18""]",evaluable
B000033223,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,19,14615694479687216550,14.0,17.0,"[""2025-09-29"", ""2025-10-06"", ""2025-10-13"", ""2025-10-20""]",evaluable
B000033224,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,20,7016505181860131653,35.0,38.0,"[""2026-02-23"", ""2026-03-02"", ""2026-03-09"", ""2026-03-16""]",evaluable
B000033225,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,21,4047339317469684758,14.0,17.0,"[""2025-09-29"", ""2025-10-06"", ""2025-10-13"", ""2025-10-20""]",evaluable
B000033226,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,22,16670423774168119980,28.0,31.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26""]",evaluable
B000033227,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,23,11258201362476459028,50.0,53.0,"[""2026-06-08"", ""2026-06-15"", ""2026-06-22"", ""2026-06-29""]",evaluable
B000033228,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,24,13177745619338240394,47.0,50.0,"[""2026-05-18"", ""2026-05-25"", ""2026-06-01"", ""2026-06-08""]",evaluable
B000033229,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,25,11672810271898019307,55.0,58.0,"[""2026-07-13"", ""2026-07-20"", ""2026-07-27"", ""2026-08-03""]",evaluable
B000033230,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,26,12278170161262338407,25.0,28.0,"[""2025-12-15"", ""2025-12-22"", ""2025-12-29"", ""2026-01-05""]",evaluable
B000033231,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,27,8904926621992426813,47.0,50.0,"[""2026-05-18"", ""2026-05-25"", ""2026-06-01"", ""2026-06-08""]",evaluable
B000033232,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,28,7676662937641648512,27.0,30.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19""]",evaluable
B000033233,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,29,13925259550873944444,43.0,46.0,"[""2026-04-20"", ""2026-04-27"", ""2026-05-04"", ""2026-05-11""]",evaluable
B000033234,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,30,10236777459439350989,44.0,47.0,"[""2026-04-27"", ""2026-05-04"", ""2026-05-11"", ""2026-05-18""]",evaluable
B000033235,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,31,5772842325242005229,30.0,33.0,"[""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable
B000033236,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,32,11422387620261434010,52.0,55.0,"[""2026-06-22"", ""2026-06-29"", ""2026-07-06"", ""2026-07-13""]",evaluable
B000033237,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,33,2977893057195096635,23.0,26.0,"[""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22""]",evaluable
B000033238,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,34,6688511329706898300,20.0,23.0,"[""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01""]",evaluable
B000033239,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,35,14472245055038002486,46.0,49.0,"[""2026-05-11"", ""2026-05-18"", ""2026-05-25"", ""2026-06-01""]",evaluable
B000033240,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,36,17252228684816288181,54.0,57.0,"[""2026-07-06"", ""2026-07-13"", ""2026-07-20"", ""2026-07-27""]",evaluable
B000033241,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,37,3296599575292005591,52.0,55.0,"[""2026-06-22"", ""2026-06-29"", ""2026-07-06"", ""2026-07-13""]",evaluable
B000033242,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,38,8157912721724403761,18.0,21.0,"[""2025-10-27"", ""2025-11-03"", ""2025-11-10"", ""2025-11-17""]",evaluable
B000033243,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,39,15806572316792284392,29.0,32.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02""]",evaluable
B000033244,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,40,1040360702799527416,55.0,58.0,"[""2026-07-13"", ""2026-07-20"", ""2026-07-27"", ""2026-08-03""]",evaluable
B000033245,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,41,15474208495219197385,53.0,56.0,"[""2026-06-29"", ""2026-07-06"", ""2026-07-13"", ""2026-07-20""]",evaluable
B000033246,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,42,15180719785934943789,48.0,51.0,"[""2026-05-25"", ""2026-06-01"", ""2026-06-08"", ""2026-06-15""]",evaluable
B000033247,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,43,2416864722224240064,37.0,40.0,"[""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30""]",evaluable
B000033248,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,44,16747029338514850270,55.0,58.0,"[""2026-07-13"", ""2026-07-20"", ""2026-07-27"", ""2026-08-03""]",evaluable
B000033249,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,45,5146781715430674227,41.0,44.0,"[""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27""]",evaluable
B000033250,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,46,15922395709130671057,21.0,24.0,"[""2025-11-17"", ""2025-11-24"", ""2025-12-01"", ""2025-12-08""]",evaluable
B000033251,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,47,12686099881699766811,35.0,38.0,"[""2026-02-23"", ""2026-03-02"", ""2026-03-09"", ""2026-03-16""]",evaluable
B000033252,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,48,14728076136584185283,23.0,26.0,"[""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22""]",evaluable
B000033253,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,49,17058692989884653403,16.0,19.0,"[""2025-10-13"", ""2025-10-20"", ""2025-10-27"", ""2025-11-03""]",evaluable
B000033254,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,50,6174614173024253683,24.0,27.0,"[""2025-12-08"", ""2025-12-15"", ""2025-12-22"", ""2025-12-29""]",evaluable
B000033255,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,51,11042937924082426205,46.0,49.0,"[""2026-05-11"", ""2026-05-18"", ""2026-05-25"", ""2026-06-01""]",evaluable
B000033256,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,52,11672747449912923779,37.0,40.0,"[""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30""]",evaluable
B000033257,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,53,12535979106777953220,44.0,47.0,"[""2026-04-27"", ""2026-05-04"", ""2026-05-11"", ""2026-05-18""]",evaluable
B000033258,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,54,457576833207913712,22.0,25.0,"[""2025-11-24"", ""2025-12-01"", ""2025-12-08"", ""2025-12-15""]",evaluable
B000033259,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,55,4449931649954392098,13.0,16.0,"[""2025-09-22"", ""2025-09-29"", ""2025-10-06"", ""2025-10-13""]",evaluable
B000033260,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,56,5338400352185111244,50.0,53.0,"[""2026-06-08"", ""2026-06-15"", ""2026-06-22"", ""2026-06-29""]",evaluable
B000033261,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,57,6516888432997769918,44.0,47.0,"[""2026-04-27"", ""2026-05-04"", ""2026-05-11"", ""2026-05-18""]",evaluable
B000033262,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,58,8923630604651919573,16.0,19.0,"[""2025-10-13"", ""2025-10-20"", ""2025-10-27"", ""2025-11-03""]",evaluable
B000033263,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,59,17387857487402527564,39.0,42.0,"[""2026-03-23"", ""2026-03-30"", ""2026-04-06"", ""2026-04-13""]",evaluable
B000033264,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,60,8490242535673723282,42.0,45.0,"[""2026-04-13"", ""2026-04-20"", ""2026-04-27"", ""2026-05-04""]",evaluable
B000033265,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,61,6710875294822827055,26.0,29.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12""]",evaluable
B000033266,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,62,864513957598432429,45.0,48.0,"[""2026-05-04"", ""2026-05-11"", ""2026-05-18"", ""2026-05-25""]",evaluable
B000033267,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,63,8674559970726250935,15.0,18.0,"[""2025-10-06"", ""2025-10-13"", ""2025-10-20"", ""2025-10-27""]",evaluable
B000033268,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,64,3354683983583235276,52.0,55.0,"[""2026-06-22"", ""2026-06-29"", ""2026-07-06"", ""2026-07-13""]",evaluable
B000033269,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,65,15149299780670915090,17.0,20.0,"[""2025-10-20"", ""2025-10-27"", ""2025-11-03"", ""2025-11-10""]",evaluable
B000033270,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,66,11556718405273697043,23.0,26.0,"[""2025-12-01"", ""2025-12-08"", ""2025-12-15"", ""2025-12-22""]",evaluable
B000033271,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,67,9242471714984271537,32.0,35.0,"[""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable
B000033272,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,68,12816223655682027937,13.0,16.0,"[""2025-09-22"", ""2025-09-29"", ""2025-10-06"", ""2025-10-13""]",evaluable
B000033273,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,69,1395889527873376066,14.0,17.0,"[""2025-09-29"", ""2025-10-06"", ""2025-10-13"", ""2025-10-20""]",evaluable
B000033274,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,70,12002972817654122204,49.0,52.0,"[""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22""]",evaluable
B000033275,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,71,7749146286314965913,14.0,17.0,"[""2025-09-29"", ""2025-10-06"", ""2025-10-13"", ""2025-10-20""]",evaluable
B000033276,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,72,16500510668663273898,52.0,55.0,"[""2026-06-22"", ""2026-06-29"", ""2026-07-06"", ""2026-07-13""]",evaluable
B000033277,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,73,17669349175577531569,36.0,39.0,"[""2026-03-02"", ""2026-03-09"", ""2026-03-16"", ""2026-03-23""]",evaluable
B000033278,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,74,4872580882039337669,38.0,41.0,"[""2026-03-16"", ""2026-03-23"", ""2026-03-30"", ""2026-04-06""]",evaluable
B000033279,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,75,2180418669522389686,36.0,39.0,"[""2026-03-02"", ""2026-03-09"", ""2026-03-16"", ""2026-03-23""]",evaluable
B000033280,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,76,5840639246525632888,26.0,29.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12""]",evaluable
B000033281,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,77,6990178828831258068,27.0,30.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19""]",evaluable
B000033282,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,78,1447020426586959124,37.0,40.0,"[""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30""]",evaluable
B000033283,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,79,9836612127745836412,44.0,47.0,"[""2026-04-27"", ""2026-05-04"", ""2026-05-11"", ""2026-05-18""]",evaluable
B000033284,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,80,17314417703882332175,25.0,28.0,"[""2025-12-15"", ""2025-12-22"", ""2025-12-29"", ""2026-01-05""]",evaluable
B000033285,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,81,15844876071922516995,37.0,40.0,"[""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30""]",evaluable
B000033286,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,82,995003866600012701,20.0,23.0,"[""2025-11-10"", ""2025-11-17"", ""2025-11-24"", ""2025-12-01""]",evaluable
B000033287,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,83,7304224668603554260,42.0,45.0,"[""2026-04-13"", ""2026-04-20"", ""2026-04-27"", ""2026-05-04""]",evaluable
B000033288,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,84,1330706761048486050,49.0,52.0,"[""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22""]",evaluable
B000033289,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,85,2344061996875181059,36.0,39.0,"[""2026-03-02"", ""2026-03-09"", ""2026-03-16"", ""2026-03-23""]",evaluable
B000033290,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,86,11903115546059641290,36.0,39.0,"[""2026-03-02"", ""2026-03-09"", ""2026-03-16"", ""2026-03-23""]",evaluable
B000033291,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,87,9963931040568276386,51.0,54.0,"[""2026-06-15"", ""2026-06-22"", ""2026-06-29"", ""2026-07-06""]",evaluable
B000033292,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,88,8811581028999084765,29.0,32.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02""]",evaluable
B000033293,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,89,17582981082112794252,37.0,40.0,"[""2026-03-09"", ""2026-03-16"", ""2026-03-23"", ""2026-03-30""]",evaluable
B000033294,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,90,3567584540634369625,27.0,30.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19""]",evaluable
B000033295,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,91,16078692994733116681,29.0,32.0,"[""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02""]",evaluable
B000033296,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,92,13461479507611295561,53.0,56.0,"[""2026-06-29"", ""2026-07-06"", ""2026-07-13"", ""2026-07-20""]",evaluable
B000033297,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,93,12483402896346198167,41.0,44.0,"[""2026-04-06"", ""2026-04-13"", ""2026-04-20"", ""2026-04-27""]",evaluable
B000033298,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,94,16047089693246329618,55.0,58.0,"[""2026-07-13"", ""2026-07-20"", ""2026-07-27"", ""2026-08-03""]",evaluable
B000033299,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,95,10013255715990548052,24.0,27.0,"[""2025-12-08"", ""2025-12-15"", ""2025-12-22"", ""2025-12-29""]",evaluable
B000033300,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,96,18104299170848780333,13.0,16.0,"[""2025-09-22"", ""2025-09-29"", ""2025-10-06"", ""2025-10-13""]",evaluable
B000033301,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,97,15013724031086917330,40.0,43.0,"[""2026-03-30"", ""2026-04-06"", ""2026-04-13"", ""2026-04-20""]",evaluable
B000033302,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,98,16334525542561768619,32.0,35.0,"[""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable
B000033303,pytest-dev/pytest,metric_shift,rerun_rate,1,high,"{""rerun_rate"": 0.2}",4,observed,none,99,16964117559518721715,14.0,17.0,"[""2025-09-29"", ""2025-10-06"", ""2025-10-13"", ""2025-10-20""]",evaluable
B000033304,pytest-dev/pytest,metric_shift,rerun_rate,1,medium,"{""rerun_rate"": 0.1}",4,low_volume,none,0,7405304821695575100,45.0,48.0,"[""2026-05-04"", ""2026-05-11"", ""2026-05-18"", ""2026-05-25""]",evaluable
B000033305,pytest-dev/pytest,metric_shift,rerun_rate,1,medium,"{""rerun_rate"": 0.1}",4,low_volume,none,1,16170797470898116134,49.0,52.0,"[""2026-06-01"", ""2026-06-08"", ""2026-06-15"", ""2026-06-22""]",evaluable
B000033306,pytest-dev/pytest,metric_shift,rerun_rate,1,medium,"{""rerun_rate"": 0.1}",4,low_volume,none,2,16019543689947875029,14.0,17.0,"[""2025-09-29"", ""2025-10-06"", ""2025-10-13"", ""2025-10-20""]",evaluable
