scenario_id,repo_full,scenario_type,affected_metrics,magnitude_level,magnitude,duration_weeks,volume_condition,missingness_condition,repetition,seed,start_index,end_index,injected_weeks,status,unsupported_reason
S000040063,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,60,3311391469029050401,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040064,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,61,14085223606469932475,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040065,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,62,14843398418984032899,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040066,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,63,6829271167638154411,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040067,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,64,14682284106112254075,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040068,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,65,13451776107926216182,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040069,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,66,6588919699690015400,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040070,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,67,4773540387143737793,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040071,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,68,6580849778532782899,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040072,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,69,16213432137891633801,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040073,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,70,16773449808820823804,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040074,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,71,16645955526939750742,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040075,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,72,11001735594590238284,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040076,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,73,12999026523727555357,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040077,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,74,8184661876433484009,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040078,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,75,7604595646353010165,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040079,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,76,2817391267272775879,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040080,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,77,1804566215387780036,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040081,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,78,17919204496173447986,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040082,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,79,11177946330485851143,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040083,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,80,13631980881718488637,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040084,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,81,8644708695029965411,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040085,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,82,6358319829405873305,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040086,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,83,8897211245253804696,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040087,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,84,18037880139111266278,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040088,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,85,6497255884420976789,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040089,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,86,1986839453235182441,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040090,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,87,3580304913831269846,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040091,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,88,10969904423403546306,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040092,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,89,17536057056662570808,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040093,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,90,1222420145987120269,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040094,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,91,11026372682052547096,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040095,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,92,1716699115968912767,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040096,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,93,11497275888598402390,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040097,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,94,1152301069655451291,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040098,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,95,16815100092899989790,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040099,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,96,8781368264979975133,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040100,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,97,4995468541791986538,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040101,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,98,17326192016164746975,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040102,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,high,"{""failure_rate"": 0.2, ""rerun_rate"": 0.2}",8,observed,none,99,7167579473204171640,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040103,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,0,2739567706064428561,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040104,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,1,14337352320187787665,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040105,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,2,17279504484486316850,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040106,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,3,2142190083690761945,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040107,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,4,809239164708260673,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040108,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,5,134861503747950586,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040109,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,6,16555659550793652643,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040110,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,7,16563886194838023038,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040111,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,8,6941485147087132115,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040112,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,9,11401991687028185197,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040113,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,10,12977300847697749313,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040114,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,11,6198453351228817731,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040115,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,12,14655752292151637126,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040116,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,13,7389721555830759297,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040117,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,14,11383860131906398692,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040118,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,15,9332013588644578765,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040119,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,16,16065409575511076108,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040120,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,17,3823765906821349178,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040121,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,18,9183521386379416177,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040122,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,19,14818951794541903064,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040123,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,20,11841677946270010945,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040124,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,21,12024741836778020523,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040125,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,22,12037969940389781081,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040126,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,23,6286955706968106722,28.0,35.0,"[""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16"", ""2026-02-23""]",evaluable,
S000040127,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,24,12895209633709550904,26.0,33.0,"[""2025-12-22"", ""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09""]",evaluable,
S000040128,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,25,16079683239832491922,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040129,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,26,12932202002356745881,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040130,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,27,1333088531217151108,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040131,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,28,1870581123450678091,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
S000040132,tektoncd/pipeline,metric_shift,failure_rate+rerun_rate,medium,"{""failure_rate"": 0.1, ""rerun_rate"": 0.1}",8,low_volume,none,29,16592697680441317822,27.0,34.0,"[""2025-12-29"", ""2026-01-05"", ""2026-01-12"", ""2026-01-19"", ""2026-01-26"", ""2026-02-02"", ""2026-02-09"", ""2026-02-16""]",evaluable,
