repo_full,pr_number,node_id,state,draft,created_at,updated_at,closed_at,merged_at,author_login,author_type,author_association,additions,deletions,changed_files,commits_count,comments_count,review_comments_count,head_sha,head_ref,head_repo_full,base_sha,base_ref,merge_commit_sha,created_at_ts,closed_at_ts,merged_at_ts,event_type,resolution_at,observation_end_at,first_qualified_review_at,received_qualified_review,author_login_key,author_prior_pr_count,author_prior_resolved_count,author_prior_merged_count,author_prior_merge_rate,author_newcomer,repo_open_prs_at_creation,repo_pr_arrivals_28d,repo_merges_28d,ci_context_week,prior_week_ci_attempts_total,prior_week_ci_outcome_n,prior_week_ci_failure_count,prior_week_ci_failure_rate,prior_week_ci_latency_n,prior_week_ci_feedback_latency_median_min,prior_week_ci_feedback_latency_p90_min,prior_week_ci_queue_latency_median_min,prior_week_ci_execution_span_median_min,prior_week_ci_logical_run_n,prior_week_ci_rerun_count,prior_week_ci_rerun_rate,prior_week_ci_additional_attempt_count,prior_week_ci_failed_then_passed_count,prior_week_ci_failed_then_passed_rate_among_reruns,prior_week_ci_merged_pr_count,prior_week_ci_pr_cycle_hours_median,prior_week_ci_qualified_review_latency_hours_median,prior_week_ci_reviewed_pr_n,prior_week_ci_churn_median,prior_week_ci_changed_files_median,prior_week_ci_commits_median,prior_week_ci_created_pr_count,prior_week_ci_workflow_count,prior_week_ci_workflow_concentration_hhi,prior_week_ci_release_count,prior_week_ci_split,prior_week_ci_external_calibration,prior_week_ci_external_evaluation_eligible,prior_week_ci_workflow_adjusted_latency_log,prior_week_ci_latency_log_raw,prior_week_ci_latency_log,prior_week_ci_context_available,time_to_first_review_hours,time_to_resolution_hours,resolution_observed
pytest-dev/pytest,12055,PR_kwDOAjwLdc5ohYuq,closed,0,2024-03-03T21:27:43Z,2024-03-03T21:29:51Z,2024-03-03T21:29:47Z,2024-03-03T21:29:47Z,bluetech,User,MEMBER,182,61,26,1,0,0,e410705561673380d535a2ae32a4be42e115cf2c,cherry-pick-release,bluetech/pytest,00043f7f1047b29fdaeb18e169fe9d6146988cb8,main,,2024-03-03 21:27:43+00:00,2024-03-03 21:29:47+00:00,2024-03-03 21:29:47+00:00,merged,2024-03-03 21:29:47+00:00,2024-03-03 21:29:47+00:00,,0,bluetech,54,53,52,0.9811320754716981,0,7,76,73,2024-02-19 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.034444444444444444,1
pytest-dev/pytest,12056,PR_kwDOAjwLdc5oiUxV,closed,0,2024-03-04T03:25:36Z,2024-03-08T12:07:03Z,2024-03-08T12:07:02Z,2024-03-08T12:07:02Z,dependabot[bot],Bot,CONTRIBUTOR,1,1,1,1,0,0,23bdc643c9bd5ced8f09024f8c5882f078647f93,dependabot/pip/testing/plugins_integration/twisted-24.3.0,pytest-dev/pytest,71849cc05c4fffe2267a6844393be3adb8248820,main,,2024-03-04 03:25:36+00:00,2024-03-08 12:07:02+00:00,2024-03-08 12:07:02+00:00,merged,2024-03-08 12:07:02+00:00,2024-03-08 12:07:02+00:00,2024-03-08 12:06:56+00:00,1,dependabot[bot],13,13,11,0.8461538461538461,0,7,75,74,2024-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.68888888888888,104.69055555555556,1
pytest-dev/pytest,12057,PR_kwDOAjwLdc5oiYhH,closed,0,2024-03-04T03:47:22Z,2024-03-08T12:07:31Z,2024-03-08T12:07:30Z,2024-03-08T12:07:30Z,dependabot[bot],Bot,CONTRIBUTOR,1,1,1,1,0,0,13558b9f5398595b36ca4b400bbfd57fb839684c,dependabot/github_actions/pypa/gh-action-pypi-publish-1.8.12,pytest-dev/pytest,71849cc05c4fffe2267a6844393be3adb8248820,main,,2024-03-04 03:47:22+00:00,2024-03-08 12:07:30+00:00,2024-03-08 12:07:30+00:00,merged,2024-03-08 12:07:30+00:00,2024-03-08 12:07:30+00:00,2024-03-08 12:07:24+00:00,1,dependabot[bot],14,13,11,0.8461538461538461,0,8,73,74,2024-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,104.3338888888889,104.33555555555556,1
pytest-dev/pytest,12058,PR_kwDOAjwLdc5oiYh7,closed,0,2024-03-04T03:47:27Z,2024-03-08T12:07:59Z,2024-03-08T12:07:51Z,,dependabot[bot],Bot,CONTRIBUTOR,1,1,1,1,1,0,6a242253cc2d146584ad5e3f837fea6156b12e02,dependabot/github_actions/peter-evans/create-pull-request-6.0.1,pytest-dev/pytest,71849cc05c4fffe2267a6844393be3adb8248820,main,,2024-03-04 03:47:27+00:00,2024-03-08 12:07:51+00:00,,closed_unmerged,2024-03-08 12:07:51+00:00,2024-03-08 12:07:51+00:00,,0,dependabot[bot],15,13,11,0.8461538461538461,0,9,74,74,2024-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,104.34,1
pytest-dev/pytest,12070,PR_kwDOAjwLdc5olM4o,closed,0,2024-03-04T12:03:15Z,2024-03-04T13:01:53Z,2024-03-04T13:01:53Z,2024-03-04T13:01:53Z,RonnyPfannschmidt,User,MEMBER,2,0,1,1,0,0,37b340109130c679cddcf2bc3eb1e813827d6acb,lift,RonnyPfannschmidt/pytest,71849cc05c4fffe2267a6844393be3adb8248820,main,,2024-03-04 12:03:15+00:00,2024-03-04 13:01:53+00:00,2024-03-04 13:01:53+00:00,merged,2024-03-04 13:01:53+00:00,2024-03-04 13:01:53+00:00,2024-03-04 13:01:46+00:00,1,ronnypfannschmidt,2,0,0,,0,10,72,67,2024-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9752777777777778,0.9772222222222222,1
pytest-dev/pytest,12074,PR_kwDOAjwLdc5omkbj,closed,0,2024-03-04T15:09:00Z,2024-07-04T07:45:12Z,2024-03-04T15:44:56Z,2024-03-04T15:44:56Z,nicoddemus,User,MEMBER,76,0,3,1,10,1,f408b9439f10ceca8a6e15b5fe5b851f43cc157a,11475-duplicated-imports,nicoddemus/pytest,0951cbc6e4880ee7dfc9b7e56948d83ee086e74b,main,,2024-03-04 15:09:00+00:00,2024-03-04 15:44:56+00:00,2024-03-04 15:44:56+00:00,merged,2024-03-04 15:44:56+00:00,2024-03-04 15:44:56+00:00,2024-03-04 15:21:49+00:00,1,nicoddemus,21,20,18,0.9,0,10,72,68,2024-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.2136111111111111,0.5988888888888889,1
pytest-dev/pytest,12075,PR_kwDOAjwLdc5omo5g,closed,0,2024-03-04T15:18:02Z,2024-03-04T15:26:22Z,2024-03-04T15:21:12Z,2024-03-04T15:21:12Z,nicoddemus,User,MEMBER,10,2,1,1,2,0,6ee02a3e6ca184288bd8fbe5f6d2e76e09facb9c,yank-8.1.0,nicoddemus/pytest,0951cbc6e4880ee7dfc9b7e56948d83ee086e74b,main,,2024-03-04 15:18:02+00:00,2024-03-04 15:21:12+00:00,2024-03-04 15:21:12+00:00,merged,2024-03-04 15:21:12+00:00,2024-03-04 15:21:12+00:00,2024-03-04 15:19:25+00:00,1,nicoddemus,22,20,18,0.9,0,11,72,68,2024-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.023055555555555555,0.05277777777777778,1
pytest-dev/pytest,12076,PR_kwDOAjwLdc5omqg7,closed,0,2024-03-04T15:21:33Z,2024-03-04T15:24:03Z,2024-03-04T15:24:02Z,2024-03-04T15:24:02Z,github-actions[bot],Bot,CONTRIBUTOR,10,2,1,1,0,0,b4dfdec3371ef001ea3759d376b61ba37b7e7d91,backport-12075-to-8.1.x,pytest-dev/pytest,0a536810dc5f51dac99bdb90dde06704b5aa034e,8.1.x,,2024-03-04 15:21:33+00:00,2024-03-04 15:24:02+00:00,2024-03-04 15:24:02+00:00,merged,2024-03-04 15:24:02+00:00,2024-03-04 15:24:02+00:00,,0,github-actions[bot],40,40,39,0.975,0,11,73,69,2024-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.04138888888888889,1
pytest-dev/pytest,12077,PR_kwDOAjwLdc5om1yG,closed,0,2024-03-04T15:45:17Z,2024-03-04T16:06:00Z,2024-03-04T16:05:59Z,2024-03-04T16:05:59Z,github-actions[bot],Bot,CONTRIBUTOR,76,0,3,1,0,0,be2ab6b6322231947418a961fea455a888890de2,backport-12074-to-8.1.x,pytest-dev/pytest,5b82b0cd20c3adcc21f34ae30c595c7355a87e23,8.1.x,,2024-03-04 15:45:17+00:00,2024-03-04 16:05:59+00:00,2024-03-04 16:05:59+00:00,merged,2024-03-04 16:05:59+00:00,2024-03-04 16:05:59+00:00,2024-03-04 15:45:34+00:00,1,github-actions[bot],41,41,40,0.975609756097561,0,10,74,71,2024-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.004722222222222222,0.345,1
pytest-dev/pytest,12082,PR_kwDOAjwLdc5ozsaK,closed,0,2024-03-06T08:24:07Z,2026-07-21T15:33:21Z,2026-07-21T15:33:21Z,,ShurikMen,User,CONTRIBUTOR,39,5,3,2,1,2,2718e9bced80e4f772fc112b0243f752d370a689,fix_multiparam_sorting,ShurikMen/pytest,03e54712dd123138aa4c1035a027e17d0dd9a86c,main,,2024-03-06 08:24:07+00:00,2026-07-21 15:33:21+00:00,,closed_unmerged,2026-07-21 15:33:21+00:00,2026-07-21 15:33:21+00:00,2024-03-13 14:41:10+00:00,1,shurikmen,0,0,0,,1,10,70,69,2024-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,174.28416666666666,20815.15388888889,1
pytest-dev/pytest,12085,PR_kwDOAjwLdc5o5h5i,closed,0,2024-03-06T23:17:47Z,2024-08-23T13:56:00Z,2024-03-09T06:51:52Z,2024-03-09T06:51:52Z,levsa,User,CONTRIBUTOR,66,1,7,8,10,8,078d8fa74b98ecb60b3ccc4c427f2aa259f8d832,parse_args_from_file,levsa/pytest,4a8bd5f2e2c365a42b8022c41c532eb2fbe802f6,main,,2024-03-06 23:17:47+00:00,2024-03-09 06:51:52+00:00,2024-03-09 06:51:52+00:00,merged,2024-03-09 06:51:52+00:00,2024-03-09 06:51:52+00:00,2024-03-07 15:21:02+00:00,1,levsa,0,0,0,,1,11,68,66,2024-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16.054166666666667,55.56805555555555,1
pytest-dev/pytest,12087,PR_kwDOAjwLdc5pBj9S,closed,0,2024-03-07T22:40:48Z,2024-03-08T23:06:53Z,2024-03-08T23:06:47Z,2024-03-08T23:06:47Z,nicoddemus,User,MEMBER,329,119,15,3,5,0,221097517b8499a11a2d9c1e1473989fbaf200d5,revert-path-deprecations,nicoddemus/pytest,86945f9a1f7cae10a9ac9ccf4b41ce9ddfabe14c,main,,2024-03-07 22:40:48+00:00,2024-03-08 23:06:47+00:00,2024-03-08 23:06:47+00:00,merged,2024-03-08 23:06:47+00:00,2024-03-08 23:06:47+00:00,2024-03-08 09:02:25+00:00,1,nicoddemus,23,23,21,0.9130434782608695,0,11,68,65,2024-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10.360277777777778,24.433055555555555,1
pytest-dev/pytest,12089,PR_kwDOAjwLdc5pEFCa,closed,0,2024-03-08T10:04:34Z,2024-05-01T22:52:04Z,2024-03-08T18:50:28Z,2024-03-08T18:50:28Z,bluetech,User,MEMBER,52,70,5,1,2,6,1a5e0eb71d2af0ad113ccd9ee596c7d724d7a4b6,unittest-obj,bluetech/pytest,86945f9a1f7cae10a9ac9ccf4b41ce9ddfabe14c,main,,2024-03-08 10:04:34+00:00,2024-03-08 18:50:28+00:00,2024-03-08 18:50:28+00:00,merged,2024-03-08 18:50:28+00:00,2024-03-08 18:50:28+00:00,2024-03-08 11:11:29+00:00,1,bluetech,55,54,53,0.9814814814814815,0,12,68,65,2024-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.1152777777777778,8.765,1
pytest-dev/pytest,12092,PR_kwDOAjwLdc5pIE_6,closed,0,2024-03-08T22:17:46Z,2024-03-09T06:55:41Z,2024-03-09T06:55:38Z,2024-03-09T06:55:38Z,bluetech,User,MEMBER,54,36,2,4,0,0,ff551b768520b1f510dbd8413d810191a79d1471,fixture-cleanup,bluetech/pytest,83887c066b81b1aea5f11898c3a95f74cdb72ae5,main,,2024-03-08 22:17:46+00:00,2024-03-09 06:55:38+00:00,2024-03-09 06:55:38+00:00,merged,2024-03-09 06:55:38+00:00,2024-03-09 06:55:38+00:00,2024-03-09 00:11:22+00:00,1,bluetech,56,55,54,0.9818181818181818,0,9,66,66,2024-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.8933333333333333,8.63111111111111,1
pytest-dev/pytest,12093,PR_kwDOAjwLdc5pIPTB,closed,0,2024-03-08T23:07:08Z,2024-03-08T23:24:33Z,2024-03-08T23:24:32Z,2024-03-08T23:24:32Z,github-actions[bot],Bot,CONTRIBUTOR,329,119,15,1,0,0,04c60fd01732af888acf7acfd2609e39e73f2e43,backport-12087-to-8.1.x,pytest-dev/pytest,86c3aab005a98de7e12ee5e37782837f5db70ac3,8.1.x,,2024-03-08 23:07:08+00:00,2024-03-08 23:24:32+00:00,2024-03-08 23:24:32+00:00,merged,2024-03-08 23:24:32+00:00,2024-03-08 23:24:32+00:00,2024-03-08 23:10:44+00:00,1,github-actions[bot],42,42,41,0.9761904761904762,0,9,67,67,2024-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.06,0.29,1
pytest-dev/pytest,12094,PR_kwDOAjwLdc5pISkD,closed,0,2024-03-08T23:27:23Z,2024-03-09T11:51:21Z,2024-03-09T11:51:20Z,2024-03-09T11:51:20Z,github-actions[bot],Bot,CONTRIBUTOR,57,26,10,2,1,1,81653ee385f4c62ee7e64502a7b7530096553115,release-8.1.1,pytest-dev/pytest,15fbe57c44fed6737f5c6dad99cf4437b6755a6c,8.1.x,,2024-03-08 23:27:23+00:00,2024-03-09 11:51:20+00:00,2024-03-09 11:51:20+00:00,merged,2024-03-09 11:51:20+00:00,2024-03-09 11:51:20+00:00,2024-03-09 06:51:06+00:00,1,github-actions[bot],43,43,42,0.9767441860465116,0,9,68,68,2024-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7.395277777777777,12.399166666666666,1
pytest-dev/pytest,12095,PR_kwDOAjwLdc5pJMmK,closed,0,2024-03-09T11:53:07Z,2024-03-09T18:51:34Z,2024-03-09T17:39:15Z,2024-03-09T17:39:15Z,nicoddemus,User,MEMBER,57,26,10,1,0,0,140c7775901c0f1e17210fed20774945ee82bd0f,cherry-pick-release,nicoddemus/pytest,437eb86eddd04383eda0e085b889b2a705ee26d4,main,,2024-03-09 11:53:07+00:00,2024-03-09 17:39:15+00:00,2024-03-09 17:39:15+00:00,merged,2024-03-09 17:39:15+00:00,2024-03-09 17:39:15+00:00,2024-03-09 17:39:00+00:00,1,nicoddemus,24,24,22,0.9166666666666666,0,7,69,71,2024-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.764722222222222,5.768888888888889,1
pytest-dev/pytest,12096,PR_kwDOAjwLdc5pJmx1,closed,0,2024-03-09T17:38:16Z,2024-03-10T14:29:09Z,2024-03-10T14:29:06Z,2024-03-10T14:29:06Z,bluetech,User,MEMBER,105,19,6,3,0,4,0dc036035107b213c9b73bf965cbd7356111b85a,staticmethod-instance,bluetech/pytest,437eb86eddd04383eda0e085b889b2a705ee26d4,main,,2024-03-09 17:38:16+00:00,2024-03-10 14:29:06+00:00,2024-03-10 14:29:06+00:00,merged,2024-03-10 14:29:06+00:00,2024-03-10 14:29:06+00:00,2024-03-09 19:03:56+00:00,1,bluetech,57,56,55,0.9821428571428571,0,8,70,71,2024-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.4277777777777778,20.84722222222222,1
pytest-dev/pytest,12098,PR_kwDOAjwLdc5pKBDe,closed,0,2024-03-10T00:19:47Z,2024-03-10T12:57:14Z,2024-03-10T12:57:14Z,2024-03-10T12:57:13Z,github-actions[bot],Bot,CONTRIBUTOR,104,80,1,1,0,0,89ef77bee43f7e02691c4b51f05ef284112cafe9,update-plugin-list/patch-b90da34a8,pytest-dev/pytest,b90da34a86542c29f942bdf32ff05a142fbebd3e,main,,2024-03-10 00:19:47+00:00,2024-03-10 12:57:14+00:00,2024-03-10 12:57:13+00:00,merged,2024-03-10 12:57:13+00:00,2024-03-10 12:57:13+00:00,,0,github-actions[bot],44,44,43,0.9772727272727273,0,8,68,72,2024-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,12.623888888888889,1
pytest-dev/pytest,12100,PR_kwDOAjwLdc5pK5ex,closed,0,2024-03-10T14:27:33Z,2024-03-10T14:51:09Z,2024-03-10T14:51:04Z,2024-03-10T14:51:04Z,bluetech,User,MEMBER,1,2,1,1,0,0,5a53d90709b64f5ad26ccfe8cac3559956ec30be,bluetech-patch-1,pytest-dev/pytest,b777b05c0e845fd3d26d22348991b2d19212250b,main,,2024-03-10 14:27:33+00:00,2024-03-10 14:51:04+00:00,2024-03-10 14:51:04+00:00,merged,2024-03-10 14:51:04+00:00,2024-03-10 14:51:04+00:00,2024-03-10 14:45:29+00:00,1,bluetech,58,56,55,0.9821428571428571,0,8,68,72,2024-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.29888888888888887,0.39194444444444443,1
pytest-dev/pytest,12101,PR_kwDOAjwLdc5pK6lA,closed,0,2024-03-10T14:39:05Z,2024-03-10T14:45:22Z,2024-03-10T14:45:19Z,,nicoddemus,User,MEMBER,0,1,1,1,1,0,958a3a330e314c5ac3d74515796c38984ac9ddcd,remove-flaky,nicoddemus/pytest,520ff29c07036e264b3e274cfa16d033dce34e4a,main,,2024-03-10 14:39:05+00:00,2024-03-10 14:45:19+00:00,,closed_unmerged,2024-03-10 14:45:19+00:00,2024-03-10 14:45:19+00:00,,0,nicoddemus,25,25,23,0.92,0,8,69,73,2024-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.10388888888888889,1
pytest-dev/pytest,12102,PR_kwDOAjwLdc5pK7iL,closed,0,2024-03-10T14:51:23Z,2024-03-10T15:08:02Z,2024-03-10T15:08:01Z,2024-03-10T15:08:01Z,github-actions[bot],Bot,CONTRIBUTOR,1,2,1,1,0,0,b31dc98e79eea525be9dfed0e16305371079d418,backport-12100-to-8.1.x,pytest-dev/pytest,abb0cf4922919e3554bd16e9fc540bc107289ee9,8.1.x,,2024-03-10 14:51:23+00:00,2024-03-10 15:08:01+00:00,2024-03-10 15:08:01+00:00,merged,2024-03-10 15:08:01+00:00,2024-03-10 15:08:01+00:00,2024-03-10 14:54:40+00:00,1,github-actions[bot],45,45,44,0.9777777777777777,0,7,70,74,2024-02-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.05472222222222222,0.2772222222222222,1
pytest-dev/pytest,12103,PR_kwDOAjwLdc5pMNsy,closed,0,2024-03-11T03:26:48Z,2024-03-11T06:05:42Z,2024-03-11T06:05:41Z,2024-03-11T06:05:41Z,dependabot[bot],Bot,CONTRIBUTOR,1,1,1,1,0,0,52870f96fce394b06858840270233bdd799e016d,dependabot/pip/testing/plugins_integration/django-5.0.3,pytest-dev/pytest,0a442a959920df1d782a19b48b8c63abf6b2aef4,main,,2024-03-11 03:26:48+00:00,2024-03-11 06:05:41+00:00,2024-03-11 06:05:41+00:00,merged,2024-03-11 06:05:41+00:00,2024-03-11 06:05:41+00:00,2024-03-11 06:05:36+00:00,1,dependabot[bot],16,16,13,0.8125,0,7,71,74,2024-03-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.6466666666666665,2.6480555555555556,1
pytest-dev/pytest,12104,PR_kwDOAjwLdc5pMNuH,closed,0,2024-03-11T03:26:51Z,2024-03-13T13:42:57Z,2024-03-13T13:42:48Z,,dependabot[bot],Bot,CONTRIBUTOR,1,1,1,1,1,0,68056ab3eef91487729d929cb4d432da33246ac3,dependabot/pip/testing/plugins_integration/pytest-asyncio-0.23.5.post1,pytest-dev/pytest,122b43439c872ed39fc5099344191ab418b6a2a3,main,,2024-03-11 03:26:51+00:00,2024-03-13 13:42:48+00:00,,closed_unmerged,2024-03-13 13:42:48+00:00,2024-03-13 13:42:48+00:00,,0,dependabot[bot],17,16,13,0.8125,0,8,72,74,2024-03-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,58.26583333333333,1
pytest-dev/pytest,12105,PR_kwDOAjwLdc5pMRH0,closed,0,2024-03-11T03:44:10Z,2024-03-11T06:04:20Z,2024-03-11T06:04:20Z,2024-03-11T06:04:20Z,dependabot[bot],Bot,CONTRIBUTOR,1,1,1,1,0,0,315eca4278d12608811d4af4f4b1ebcd896ae41d,dependabot/github_actions/pypa/gh-action-pypi-publish-1.8.14,pytest-dev/pytest,0a442a959920df1d782a19b48b8c63abf6b2aef4,main,,2024-03-11 03:44:10+00:00,2024-03-11 06:04:20+00:00,2024-03-11 06:04:20+00:00,merged,2024-03-11 06:04:20+00:00,2024-03-11 06:04:20+00:00,2024-03-11 06:04:14+00:00,1,dependabot[bot],18,16,13,0.8125,0,9,72,74,2024-03-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.3344444444444443,2.3361111111111112,1
pytest-dev/pytest,12106,PR_kwDOAjwLdc5pMRIQ,closed,0,2024-03-11T03:44:12Z,2024-03-11T14:48:07Z,2024-03-11T14:48:06Z,2024-03-11T14:48:06Z,dependabot[bot],Bot,CONTRIBUTOR,1,1,1,1,0,0,19e4887f70ddfec6a28a765d76f9641f40aeb48f,dependabot/github_actions/softprops/action-gh-release-2,pytest-dev/pytest,0a442a959920df1d782a19b48b8c63abf6b2aef4,main,,2024-03-11 03:44:12+00:00,2024-03-11 14:48:06+00:00,2024-03-11 14:48:06+00:00,merged,2024-03-11 14:48:06+00:00,2024-03-11 14:48:06+00:00,,0,dependabot[bot],19,16,13,0.8125,0,10,73,74,2024-03-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,11.065,1
pytest-dev/pytest,12108,PR_kwDOAjwLdc5pRCeQ,closed,0,2024-03-11T16:22:31Z,2024-03-11T16:36:27Z,2024-03-11T16:36:17Z,2024-03-11T16:36:17Z,bluetech,User,MEMBER,4,0,1,1,0,0,7eaaf370bb40252701bf1dfad39669541d92c27e,bluetech-patch-1,pytest-dev/pytest,6c9e1076813f9be6c87bdb31b81a8149eb047c6c,main,,2024-03-11 16:22:31+00:00,2024-03-11 16:36:17+00:00,2024-03-11 16:36:17+00:00,merged,2024-03-11 16:36:17+00:00,2024-03-11 16:36:17+00:00,2024-03-11 16:22:53+00:00,1,bluetech,59,58,57,0.9827586206896551,0,8,74,76,2024-03-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.006111111111111111,0.22944444444444445,1
pytest-dev/pytest,12109,PR_kwDOAjwLdc5pRJ4o,closed,0,2024-03-11T16:36:41Z,2024-03-11T16:52:33Z,2024-03-11T16:52:32Z,2024-03-11T16:52:32Z,github-actions[bot],Bot,CONTRIBUTOR,4,0,1,1,0,0,738f7f9a386a696bdb59bcdac70f5d741cfb5594,backport-12108-to-8.1.x,pytest-dev/pytest,6c14139c9fe3418630c4d24d43d48533a14103da,8.1.x,,2024-03-11 16:36:41+00:00,2024-03-11 16:52:32+00:00,2024-03-11 16:52:32+00:00,merged,2024-03-11 16:52:32+00:00,2024-03-11 16:52:32+00:00,2024-03-11 16:36:53+00:00,1,github-actions[bot],46,46,45,0.9782608695652174,0,8,75,77,2024-03-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0033333333333333335,0.26416666666666666,1
pytest-dev/pytest,12110,PR_kwDOAjwLdc5pRyps,closed,0,2024-03-11T17:38:55Z,2025-10-07T10:12:16Z,2025-10-07T10:12:16Z,,andresliszt,User,NONE,110,1,3,6,7,1,1ffafefc1fd68f3bc9a8cf6f0fb49ffbe5bf12ef,fix/overriden-extended-fixtures,andresliszt/pytest,2607fe8b4706fa701925db50f7892ddff6ed2928,main,,2024-03-11 17:38:55+00:00,2025-10-07 10:12:16+00:00,,closed_unmerged,2025-10-07 10:12:16+00:00,2025-10-07 10:12:16+00:00,2024-03-13 13:41:29+00:00,1,andresliszt,0,0,0,,1,8,76,78,2024-03-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,44.04277777777778,13792.555833333334,1
pytest-dev/pytest,12115,PR_kwDOAjwLdc5pcnUS,closed,0,2024-03-13T00:39:07Z,2024-03-13T13:30:19Z,2024-03-13T13:30:18Z,2024-03-13T13:30:18Z,pre-commit-ci[bot],Bot,CONTRIBUTOR,185,212,61,4,1,1,f934ce49bf2dcf4a59cbebf9b3a8f52528885b44,pre-commit-ci-update-config,pytest-dev/pytest,14437788f07584fcf0578bdb952c720e0b9dd2ab,main,,2024-03-13 00:39:07+00:00,2024-03-13 13:30:18+00:00,2024-03-13 13:30:18+00:00,merged,2024-03-13 13:30:18+00:00,2024-03-13 13:30:18+00:00,2024-03-13 01:32:50+00:00,1,pre-commit-ci[bot],5,5,4,0.8,0,9,74,75,2024-03-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8952777777777777,12.853055555555555,1
pytest-dev/pytest,12118,PR_kwDOAjwLdc5ppzru,closed,0,2024-03-14T16:22:30Z,2024-03-14T17:22:09Z,2024-03-14T16:36:12Z,2024-03-14T16:36:11Z,stoeckmann,User,CONTRIBUTOR,3,3,3,2,0,0,efc39089d70c909cf6dd1f81f9c9bd806073ab7c,typos,stoeckmann/pytest,c0532dda18a5cfd0e6f67113bb164485fa80eb86,main,,2024-03-14 16:22:30+00:00,2024-03-14 16:36:12+00:00,2024-03-14 16:36:11+00:00,merged,2024-03-14 16:36:11+00:00,2024-03-14 16:36:11+00:00,2024-03-14 16:23:37+00:00,1,stoeckmann,0,0,0,,1,8,73,70,2024-03-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.01861111111111111,0.22805555555555557,1
pytest-dev/pytest,12119,PR_kwDOAjwLdc5pqNRW,closed,0,2024-03-14T17:22:25Z,2024-03-14T20:18:22Z,2024-03-14T20:18:21Z,2024-03-14T20:18:21Z,github-actions[bot],Bot,CONTRIBUTOR,3,3,3,1,0,0,e66f2dd180f4f07c6071cfb62a4403d0513ade98,backport-12118-to-8.1.x,pytest-dev/pytest,cd585a1abeff52b69b98ff4cf9207a7b5efc6ce7,8.1.x,,2024-03-14 17:22:25+00:00,2024-03-14 20:18:21+00:00,2024-03-14 20:18:21+00:00,merged,2024-03-14 20:18:21+00:00,2024-03-14 20:18:21+00:00,2024-03-14 19:49:24+00:00,1,github-actions[bot],47,47,46,0.9787234042553191,0,8,74,71,2024-03-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.4497222222222224,2.9322222222222223,1
